uuid,x,y,date,season,rained,planted
c5911f9d,31.215,-14.386,2017-04-24,2,1,NA
c62e8af5,26.926,-14.554,2017-04-24,2,1,NA
c647d0ba,27.111,-16.933,2017-04-24,2,1,NA
c6f737ea,27.304,-16.793,2017-04-24,2,0,NA
c7514c14,26.961,-16.721,2017-04-24,2,1,NA
c7d6f91c,26.831,-16.817,2017-04-24,2,0,NA
c946796f,27.004,-16.841,2017-04-24,2,0,NA
c98d6fab,26.928,-14.554,2017-04-24,2,1,NA
c9f5f663,27.128,-16.779,2017-04-24,2,1,NA
ca4ae55a,26.866,-16.676,2017-04-24,2,1,NA
cc230be1,27.286,-16.788,2017-04-24,2,1,NA
cc984ea8,26.9,-16.197,2017-04-24,2,0,NA
cca69f84,26.974,-16.752,2017-04-24,2,1,NA
cf26e9a5,33.323,-12.405,2017-04-24,2,0,NA
cf95d0b8,27.004,-16.841,2017-04-24,2,1,NA
cfa227e3,27.067,-16.988,2017-04-24,2,0,NA
d02e3b93,27.286,-16.932,2017-04-24,2,1,NA
d16f790f,27.016,-16.932,2017-04-24,2,0,NA
d1d9637e,27.136,-16.8,2017-04-24,2,0,NA
d1e20dc3,26.912,-16.254,2017-04-24,2,0,NA
d1ef6a21,27.091,-15.4,2017-04-24,2,1,NA
d5217eeb,27.013,-16.933,2017-04-24,2,0,NA
d547ed48,26.691,-16.262,2017-04-24,2,0,NA
d5fe7151,27.275,-16.924,2017-04-24,2,1,NA
d644ee96,26.867,-16.61,2017-04-24,2,0,NA
d672e664,26.824,-16.595,2017-04-24,2,0,NA
d87b2ba4,27.11,-17.202,2017-04-24,2,0,NA
d89e31a7,26.955,-16.913,2017-04-24,2,1,NA
d9ce012d,27.325,-16.757,2017-04-24,2,1,NA
dbc2d431,32.253,-10.318,2017-04-24,2,0,NA
dc5ee37f,26.968,-16.718,2017-04-24,2,0,NA
de53b089,27.009,-17.005,2017-04-24,2,0,NA
dec8fc25,26.943,-16.734,2017-04-24,2,1,NA
df1604d4,27.271,-16.784,2017-04-24,2,1,NA
df56340d,27.456,-16.287,2017-04-24,2,1,NA
e199fd8a,33.029,-12.154,2017-04-24,2,1,NA
e2510e54,27.123,-16.922,2017-04-24,2,0,NA
e25b2b0f,26.789,-16.877,2017-04-24,2,1,NA
e27cd268,27.056,-16.935,2017-04-24,2,1,NA
e35de09f,26.815,-16.608,2017-04-24,2,0,NA
e4899f8b,26.984,-16.944,2017-04-24,2,1,NA
e4b16f8e,32.311,-10.087,2017-04-24,2,1,NA
e50ddf16,26.833,-16.816,2017-04-24,2,0,NA
e56ece45,26.788,-16.86,2017-04-24,2,1,NA
e589c762,27.11,-17.205,2017-04-24,2,1,NA
e7f584e2,26.877,-16.27,2017-04-24,2,0,NA
e911f934,31.196,-9.562,2017-04-24,2,0,NA
e912f704,32.839,-12.676,2017-04-24,2,0,NA
e91d6065,27.135,-16.77,2017-04-24,2,1,NA
e93a43a1,27.235,-16.923,2017-04-24,2,1,NA
e9f6b304,27.066,-16.944,2017-04-24,2,1,NA
eb3a46a8,27.446,-16.287,2017-04-24,2,1,NA
ebd881fc,27.31,-16.803,2017-04-24,2,1,NA
ee2f89cf,27.09,-16.971,2017-04-24,2,0,NA
eeb933eb,26.954,-14.507,2017-04-24,2,1,NA
f08180bf,27.237,-16.733,2017-04-24,2,1,NA
f0bcb418,27.107,-16.772,2017-04-24,2,1,NA
f256785d,26.869,-16.596,2017-04-24,2,0,NA
f4798847,26.977,-16.819,2017-04-24,2,1,NA
f58e95e7,26.934,-16.51,2017-04-24,2,1,NA
f6685654,33.327,-12.419,2017-04-24,2,0,NA
f6ebaa5b,27.3,-16.934,2017-04-24,2,1,NA
f789ca13,27.283,-16.879,2017-04-24,2,1,NA
f7cad22a,26.952,-16.722,2017-04-24,2,1,NA
f892223e,26.974,-17.047,2017-04-24,2,1,NA
f8ea87a1,31.311,-14.474,2017-04-24,2,0,NA
f9e85779,31.216,-14.386,2017-04-24,2,1,NA
fae53879,26.93,-17.045,2017-04-24,2,1,NA
fb088f30,31.672,-9.026,2017-04-24,2,0,NA
fbdacd81,26.999,-16.956,2017-04-24,2,1,NA
fce31f54,26.826,-16.595,2017-04-24,2,0,NA
fcfcc16c,31.196,-9.562,2017-04-24,2,0,NA
fd33886d,26.803,-16.857,2017-04-24,2,1,NA
fe096545,27.26,-16.922,2017-04-24,2,0,NA
ff09d005,28.438,-13.374,2017-04-24,2,0,NA
009a8424,27.256,-16.926,2017-05-01,2,1,NA
00df166f,26.942,-16.504,2017-05-01,2,1,NA
0216b983,26.967,-16.821,2017-05-01,2,1,NA
02671a00,27.254,-16.914,2017-05-01,2,1,NA
02be9843,27.085,-15.407,2017-05-01,2,0,NA
04845532,31.235,-9.384,2017-05-01,2,1,NA
05618404,26.875,-16.611,2017-05-01,2,1,NA
0649944b,27.336,-16.784,2017-05-01,2,1,NA
064beba0,26.752,-16.862,2017-05-01,2,1,NA
065cf44d,26.974,-16.766,2017-05-01,2,1,NA
06c32bd5,27.18,-16.913,2017-05-01,2,1,NA
08eb2224,26.912,-16.248,2017-05-01,2,0,NA
0ab761d6,27.113,-16.95,2017-05-01,2,0,NA
0bd19b6a,26.772,-16.86,2017-05-01,2,0,NA
0c0c6ed8,26.794,-16.843,2017-05-01,2,1,NA
0cbc4225,26.859,-16.176,2017-05-01,2,0,NA
0d10b051,26.939,-16.51,2017-05-01,2,1,NA
0e49e4ef,26.979,-16.762,2017-05-01,2,1,NA
0eb65faa,27.056,-16.935,2017-05-01,2,1,NA
0ed18f13,26.959,-16.548,2017-05-01,2,1,NA
0f095777,26.815,-16.599,2017-05-01,2,1,NA
0fae9736,26.776,-16.413,2017-05-01,2,1,NA
116e1bcc,26.859,-16.595,2017-05-01,2,0,NA
119ff66f,27.222,-16.929,2017-05-01,2,1,NA
11ca3539,31.236,-9.36,2017-05-01,2,1,NA
123d71cb,27.283,-16.872,2017-05-01,2,0,NA
130455fd,26.885,-16.589,2017-05-01,2,0,NA
140e3941,25,-13.466,2017-05-01,2,1,NA
14e7cec2,26.81,-16.601,2017-05-01,2,0,NA
15f36ed3,27.336,-15.193,2017-05-01,2,1,NA
16128e91,27.1,-16.894,2017-05-01,2,0,NA
18a7611d,27.291,-16.741,2017-05-01,2,1,NA
18e7b7a2,29.069,-13.736,2017-05-01,2,1,NA
1a3ed58f,27.276,-16.878,2017-05-01,2,1,NA
1a4008c2,26.859,-16.178,2017-05-01,2,0,NA
1ad34415,27.094,-16.976,2017-05-01,2,0,NA
1ad68009,27.2,-16.913,2017-05-01,2,0,NA
22bf98e8,29.585,-13.582,2017-05-01,2,1,NA
234938f6,27.235,-16.732,2017-05-01,2,0,NA
261e38c9,26.974,-16.748,2017-05-01,2,1,NA
262271c1,26.828,-16.82,2017-05-01,2,0,NA
26ccd1ca,27.279,-16.926,2017-05-01,2,0,NA
26d784d7,27.284,-16.749,2017-05-01,2,1,NA
26f5ab40,27.123,-16.769,2017-05-01,2,1,NA
28706e65,26.969,-16.723,2017-05-01,2,1,NA
2a4ff8f7,32.252,-10.322,2017-05-01,2,0,NA
2abd46c3,27.294,-16.744,2017-05-01,2,1,NA
2b5e2dd8,26.975,-16.826,2017-05-01,2,1,NA
2c4d8b67,32.314,-10.082,2017-05-01,2,1,NA
2c6fc2b9,26.161,-12.539,2017-05-01,2,1,NA
2cad566c,26.877,-16.567,2017-05-01,2,0,NA
2cf13d38,27.05,-17.003,2017-05-01,2,1,NA
2cfdc618,27.125,-16.787,2017-05-01,2,1,NA
2d931107,27.041,-17.004,2017-05-01,2,1,NA
2f8a5a25,26.736,-15.06,2017-05-01,2,1,NA
30c2e51a,27.313,-16.779,2017-05-01,2,1,NA
3182c9bb,27.086,-16.961,2017-05-01,2,0,NA
326c7d48,27.113,-16.782,2017-05-01,2,1,NA
327251ca,26.873,-16.598,2017-05-01,2,1,NA
32855ee6,26.975,-16.76,2017-05-01,2,1,NA
331900d7,26.827,-16.602,2017-05-01,2,1,NA
33361d1c,26.83,-16.817,2017-05-01,2,1,NA
3556d951,31.481,-14.034,2017-05-01,2,1,NA
368d706a,26.963,-16.708,2017-05-01,2,1,NA
36c0532e,26.953,-16.487,2017-05-01,2,1,NA
36ccf2f8,26.77,-15.083,2017-05-01,2,0,NA
36db3c21,26.769,-16.873,2017-05-01,2,1,NA
3704808d,32.252,-10.32,2017-05-01,2,0,NA
3730ea50,26.711,-15.713,2017-05-01,2,0,NA
377e5809,26.955,-16.729,2017-05-01,2,1,NA
381e38ea,27.293,-16.744,2017-05-01,2,1,NA
38c83136,26.933,-16.463,2017-05-01,2,1,NA
396e1eec,27.351,-15.212,2017-05-01,2,1,NA
3a042f06,27.076,-16.952,2017-05-01,2,1,NA
3a0b6560,27.285,-16.748,2017-05-01,2,1,NA
3ac7b239,33.325,-12.402,2017-05-01,2,1,NA
3b6cbc47,27.059,-17.006,2017-05-01,2,1,NA
3c1ce1b6,26.762,-15.749,2017-05-01,2,1,NA
3c3032ca,26.953,-17.026,2017-05-01,2,0,NA
3cb24370,32.307,-10.135,2017-05-01,2,1,NA
3e3c2a80,26.971,-16.753,2017-05-01,2,1,NA
3ee3db75,26.984,-16.944,2017-05-01,2,1,NA
3ff30f50,26.867,-16.683,2017-05-01,2,1,NA
411c9cad,26.948,-16.927,2017-05-01,2,1,NA
42a5b4ad,26.961,-16.921,2017-05-01,2,1,NA
44c8a2b6,27.063,-17.004,2017-05-01,2,0,NA
455b9da8,27.024,-16.899,2017-05-01,2,0,NA
4589580c,26.812,-16.601,2017-05-01,2,1,NA
46154734,27.225,-16.731,2017-05-01,2,1,NA
46498dc8,26.975,-16.826,2017-05-01,2,1,NA
46a7f978,28.678,-13.256,2017-05-01,2,1,NA
46d2163d,26.961,-16.921,2017-05-01,2,0,NA
46fa47e5,26.93,-17.054,2017-05-01,2,1,NA
4824f655,24.946,-13.169,2017-05-01,2,1,NA
48635f6e,27.099,-16.964,2017-05-01,2,0,NA
48b2c57f,26.781,-16.849,2017-05-01,2,0,NA
494a6547,25.369,-13.056,2017-05-01,2,1,NA
499a72b8,26.831,-16.817,2017-05-01,2,1,NA
49cba362,26.895,-16.709,2017-05-01,2,1,NA
49fcf7a7,26.742,-15.733,2017-05-01,2,0,NA
4a6c4ac1,25.487,-12.103,2017-05-01,2,1,NA
4b144665,26.94,-17.039,2017-05-01,2,1,NA
4fba5ee7,27.332,-15.189,2017-05-01,2,0,NA
51d50f10,26.983,-16.765,2017-05-01,2,1,NA
5321d9df,27.125,-16.784,2017-05-01,2,1,NA
53e9d1a5,32.187,-10.611,2017-05-01,2,1,NA
544b43d4,27.123,-16.923,2017-05-01,2,0,NA
55772276,26.864,-16.662,2017-05-01,2,1,NA
5608a7b3,27.095,-17.196,2017-05-01,2,1,NA
561a6a5d,27.08,-16.972,2017-05-01,2,1,NA
5656fd92,27.06,-17.005,2017-05-01,2,1,NA
5683c0a3,27.141,-17.153,2017-05-01,2,1,NA
571fc71b,26.898,-16.708,2017-05-01,2,1,NA
57b9cb34,27.21,-16.916,2017-05-01,2,0,NA
583b4e09,27.348,-15.213,2017-05-01,2,1,NA
59efe51b,27.128,-16.771,2017-05-01,2,0,NA
5abe2dbb,26.912,-16.255,2017-05-01,2,1,NA
5ad27ec3,26.812,-16.599,2017-05-01,2,1,NA
5adcb604,26.814,-16.596,2017-05-01,2,1,NA
5c093270,27.255,-16.908,2017-05-01,2,1,NA
5c13f0ee,27.255,-16.909,2017-05-01,2,1,NA
5d8b2b30,28.937,-13.524,2017-05-01,2,0,NA
5e0473ca,26.821,-16.604,2017-05-01,2,0,NA
5e37a888,27.128,-16.772,2017-05-01,2,1,NA
5f0d09cc,32.267,-10.31,2017-05-01,2,1,NA
60734a06,26.989,-16.83,2017-05-01,2,1,NA
61228b69,26.802,-16.832,2017-05-01,2,1,NA
6132a9b3,27.316,-16.782,2017-05-01,2,1,NA
6259ed92,28.652,-13.385,2017-05-01,2,1,NA
62642d7c,27.234,-16.733,2017-05-01,2,1,NA
63001bed,26.866,-16.59,2017-05-01,2,1,NA
662391ac,26.743,-15.065,2017-05-01,2,0,NA
66d66f3c,29.047,-13.728,2017-05-01,2,1,NA
67f251fe,32.315,-10.088,2017-05-01,2,0,NA
684d8902,26.966,-16.733,2017-05-01,2,1,NA
6b38721b,26.788,-16.876,2017-05-01,2,1,NA
6d05224a,26.853,-16.21,2017-05-01,2,0,NA
6d5970de,27.331,-15.186,2017-05-01,2,1,NA
6df8bb5e,26.977,-16.819,2017-05-01,2,0,NA
6dfd9cdf,27.301,-16.816,2017-05-01,2,0,NA
6e508c11,27.236,-16.732,2017-05-01,2,1,NA
6f7993bb,26.834,-16.853,2017-05-01,2,1,NA
703825ba,26.788,-16.876,2017-05-01,2,1,NA
70b5f403,27.037,-16.954,2017-05-01,2,1,NA
718d866e,26.859,-16.178,2017-05-01,2,0,NA
72526a74,31.216,-9.542,2017-05-01,2,1,NA
7268663b,31.234,-9.357,2017-05-01,2,1,NA
732af424,26.833,-16.818,2017-05-01,2,1,NA
74635a76,32.183,-10.61,2017-05-01,2,0,NA
748a4af0,26.814,-16.612,2017-05-01,2,0,NA
74b3735b,26.405,-16.142,2017-05-01,2,1,NA
74fb45af,27.142,-17.155,2017-05-01,2,1,NA
75111bb0,27.346,-15.223,2017-05-01,2,0,NA
761655ec,32.183,-10.612,2017-05-01,2,0,NA
76a576f2,27.305,-16.794,2017-05-01,2,1,NA
770da037,26.833,-16.817,2017-05-01,2,1,NA
7721c946,26.771,-16.394,2017-05-01,2,1,NA
776d8240,26.863,-16.594,2017-05-01,2,1,NA
788cab52,27.14,-17.154,2017-05-01,2,1,NA
79afec99,27.326,-16.764,2017-05-01,2,0,NA
7c62ae6a,26.94,-16.727,2017-05-01,2,1,NA
7d101d28,27.305,-16.803,2017-05-01,2,1,NA
7da072ff,27.066,-16.944,2017-05-01,2,1,NA
7dcbf58f,27.283,-16.872,2017-05-01,2,1,NA
7e5b01c5,33.111,-18.111,2017-05-01,2,1,NA
7ed0ad89,26.958,-16.547,2017-05-01,2,1,NA
7f673186,26.974,-16.554,2017-05-01,2,1,NA
7f9ab0f7,27.094,-16.976,2017-05-01,2,1,NA
7fc9b3fd,26.819,-16.608,2017-05-01,2,0,NA
80fa5b78,27.446,-16.286,2017-05-01,2,1,NA
816acafe,26.713,-15.712,2017-05-01,2,1,NA
85867e62,27.111,-16.933,2017-05-01,2,1,NA
85f03621,26.938,-16.513,2017-05-01,2,1,NA
868c621b,26.827,-16.611,2017-05-01,2,0,NA
86d2aec9,26.797,-16.877,2017-05-01,2,1,NA
88462901,26.881,-16.597,2017-05-01,2,1,NA
890ca2c8,27.107,-16.94,2017-05-01,2,1,NA
897c6236,27.336,-16.834,2017-05-01,2,0,NA
897e4909,26.977,-16.819,2017-05-01,2,1,NA
898e8a07,26.961,-16.921,2017-05-01,2,1,NA
8b06cf36,28.912,-13.536,2017-05-01,2,1,NA
8b816f5f,27.255,-16.915,2017-05-01,2,1,NA
8b9b82d2,26.929,-16.029,2017-05-01,2,1,NA
8cc611ed,26.947,-16.483,2017-05-01,2,1,NA
8d130d52,26.874,-16.252,2017-05-01,2,0,NA
8d690816,26.936,-16.744,2017-05-01,2,1,NA
8da4a6d6,26.858,-16.594,2017-05-01,2,1,NA
8ec3639d,24.784,-13.202,2017-05-01,2,1,NA
8f709944,26.865,-16.599,2017-05-01,2,1,NA
91332f7e,27.293,-16.745,2017-05-01,2,1,NA
9195ad7e,26.955,-16.913,2017-05-01,2,1,NA
9206d4f3,27.039,-16.842,2017-05-01,2,1,NA
930b2f35,27.44,-16.291,2017-05-01,2,1,NA
93474fad,26.761,-16.472,2017-05-01,2,1,NA
93839142,26.702,-16.256,2017-05-01,2,0,NA
947482a8,27.255,-16.916,2017-05-01,2,1,NA
94c05d4e,26.868,-16.617,2017-05-01,2,0,NA
94fc37ca,26.775,-16.859,2017-05-01,2,1,NA
9678853b,26.869,-16.619,2017-05-01,2,1,NA
96b6d097,26.995,-16.953,2017-05-01,2,1,NA
975ffe94,26.831,-16.818,2017-05-01,2,1,NA
981208ad,27.344,-16.776,2017-05-01,2,1,NA
98123b60,28.65,-14.697,2017-05-01,2,1,NA
98d64487,26.817,-16.608,2017-05-01,2,0,NA
9a22652d,26.809,-16.603,2017-05-01,2,1,NA
9b0033a8,25.488,-12.108,2017-05-01,2,1,NA
9c5f30d9,26.863,-16.62,2017-05-01,2,1,NA
9cc78ee8,27.273,-16.872,2017-05-01,2,1,NA
9d53e0b9,28.657,-13.692,2017-05-01,2,0,NA
9e88a4f7,26.144,-12.556,2017-05-01,2,1,NA
a006eab2,27.335,-16.798,2017-05-01,2,0,NA
a00ebbbb,27.353,-15.211,2017-05-01,2,1,NA
a0dba7aa,26.914,-14.515,2017-05-01,2,1,NA
a3016253,27.299,-16.753,2017-05-01,2,1,NA
a43af521,27.264,-16.921,2017-05-01,2,1,NA
a5ad178a,27.06,-17.005,2017-05-01,2,0,NA
a5f6bf50,27,-16.916,2017-05-01,2,1,NA
a6d1ad26,26.775,-12.197,2017-05-01,2,1,NA
a700a3a1,29.445,-13.991,2017-05-01,2,1,NA
a85004ef,26.94,-16.501,2017-05-01,2,1,NA
a857c6cb,27.039,-16.842,2017-05-01,2,0,NA
a8d3bcd6,26.864,-16.662,2017-05-01,2,1,NA
aa5f0d29,26.951,-16.727,2017-05-01,2,0,NA
ab7b92b3,32.245,-10.32,2017-05-01,2,0,NA
ace80c2e,27.306,-16.931,2017-05-01,2,1,NA
ad29db5a,27.921,-13.465,2017-05-01,2,1,NA
ad6a6d59,27.285,-16.9,2017-05-01,2,1,NA
ae41c6d0,26.762,-16.471,2017-05-01,2,1,NA
b0e82f78,27.339,-16.834,2017-05-01,2,1,NA
b1cebf22,31.217,-9.542,2017-05-01,2,1,NA
b3d90826,26.922,-16.526,2017-05-01,2,1,NA
b4a51504,26.944,-16.471,2017-05-01,2,0,NA
b6b9017d,26.959,-16.758,2017-05-01,2,1,NA
b704d152,27.111,-16.787,2017-05-01,2,1,NA
b825d94e,27.113,-16.773,2017-05-01,2,1,NA
b89376a6,27.237,-16.733,2017-05-01,2,1,NA
b92fc9c0,26.931,-14.519,2017-05-01,2,1,NA
b9a107a7,28.659,-13.383,2017-05-01,2,1,NA
b9ece37c,28.64,-13.544,2017-05-01,2,1,NA
ba5973c2,26.835,-16.815,2017-05-01,2,0,NA
bace1435,24.948,-13.169,2017-05-01,2,0,NA
bb4616c2,27.102,-16.906,2017-05-01,2,0,NA
bd4009d4,24.999,-13.466,2017-05-01,2,1,NA
bd435876,27.271,-16.784,2017-05-01,2,1,NA
be8276ce,26.773,-16.389,2017-05-01,2,1,NA
be904a62,26.788,-16.843,2017-05-01,2,1,NA
bec93f73,26.806,-16.842,2017-05-01,2,1,NA
bfa90e8f,25.88,-12.324,2017-05-01,2,1,NA
c0b44f43,26.7,-16.253,2017-05-01,2,0,NA
c0dd9cac,32.311,-10.098,2017-05-01,2,0,NA
c124742c,27.209,-16.917,2017-05-01,2,0,NA
c2668cdf,27.123,-16.769,2017-05-01,2,0,NA
c32d45ee,27.068,-16.939,2017-05-01,2,0,NA
c42827cf,27.096,-16.949,2017-05-01,2,0,NA
c647d0ba,27.111,-16.933,2017-05-01,2,1,NA
c6f737ea,27.304,-16.793,2017-05-01,2,0,NA
c7e2a514,26.81,-16.606,2017-05-01,2,0,NA
c90931aa,27.274,-16.871,2017-05-01,2,1,NA
c946796f,27.004,-16.841,2017-05-01,2,0,NA
c98d6fab,26.928,-14.554,2017-05-01,2,1,NA
c9be2a2e,26.823,-16.608,2017-05-01,2,1,NA
ca04c2b6,26.69,-16.252,2017-05-01,2,0,NA
cb68f842,28.899,-13.54,2017-05-01,2,1,NA
cc230be1,27.286,-16.788,2017-05-01,2,1,NA
cc8a8538,28.371,-13.332,2017-05-01,2,1,NA
cc984ea8,26.9,-16.197,2017-05-01,2,0,NA
cca69f84,26.974,-16.752,2017-05-01,2,1,NA
cf26e9a5,33.323,-12.405,2017-05-01,2,0,NA
cf95d0b8,27.004,-16.841,2017-05-01,2,1,NA
d02e3b93,27.286,-16.932,2017-05-01,2,1,NA
d16f790f,27.016,-16.932,2017-05-01,2,1,NA
d1d9637e,27.136,-16.8,2017-05-01,2,0,NA
d1e20dc3,26.912,-16.254,2017-05-01,2,0,NA
d1ef6a21,27.091,-15.4,2017-05-01,2,0,NA
d263ea45,26.827,-16.82,2017-05-01,2,1,NA
d3256de1,27.338,-15.194,2017-05-01,2,0,NA
d3e5073a,26.719,-15.722,2017-05-01,2,1,NA
d4bfa888,28.677,-18.222,2017-05-01,2,1,NA
d5217eeb,27.013,-16.933,2017-05-01,2,1,NA
d547ed48,26.691,-16.262,2017-05-01,2,1,NA
d5fe7151,27.275,-16.924,2017-05-01,2,0,NA
d644ee96,26.867,-16.61,2017-05-01,2,0,NA
d672e664,26.824,-16.595,2017-05-01,2,0,NA
d87b2ba4,27.11,-17.202,2017-05-01,2,1,NA
d89263d6,26.911,-16.248,2017-05-01,2,0,NA
d89e31a7,26.955,-16.913,2017-05-01,2,0,NA
d9ce012d,27.325,-16.757,2017-05-01,2,1,NA
dbc2d431,32.253,-10.318,2017-05-01,2,0,NA
dc5ee37f,26.968,-16.718,2017-05-01,2,0,NA
dea21f52,27.097,-16.899,2017-05-01,2,1,NA
dec8fc25,26.943,-16.734,2017-05-01,2,1,NA
df1604d4,27.271,-16.784,2017-05-01,2,1,NA
e0bd44cb,26.82,-16.834,2017-05-01,2,1,NA
e199fd8a,33.029,-12.154,2017-05-01,2,1,NA
e25b2b0f,26.789,-16.877,2017-05-01,2,1,NA
e27cd268,27.056,-16.935,2017-05-01,2,1,NA
e3407303,26.781,-16.856,2017-05-01,2,1,NA
e340de50,26.956,-16.738,2017-05-01,2,1,NA
e35de09f,26.815,-16.608,2017-05-01,2,1,NA
e36fdd30,26.947,-16.746,2017-05-01,2,1,NA
e39eb833,25.834,-12.329,2017-05-01,2,1,NA
e4899f8b,26.984,-16.944,2017-05-01,2,1,NA
e4b16f8e,32.311,-10.087,2017-05-01,2,1,NA
e50ddf16,26.833,-16.816,2017-05-01,2,0,NA
e56ece45,26.788,-16.86,2017-05-01,2,1,NA
e6c01a65,27.032,-16.961,2017-05-01,2,1,NA
e6c88812,33.327,-12.402,2017-05-01,2,0,NA
e7e416f5,28.646,-13.529,2017-05-01,2,1,NA
e7f584e2,26.877,-16.27,2017-05-01,2,0,NA
e911f934,31.196,-9.562,2017-05-01,2,1,NA
e912f704,32.839,-12.676,2017-05-01,2,1,NA
e91d6065,27.135,-16.77,2017-05-01,2,1,NA
e93a43a1,27.235,-16.923,2017-05-01,2,1,NA
e9f6b304,27.066,-16.944,2017-05-01,2,1,NA
eb3a46a8,27.446,-16.287,2017-05-01,2,1,NA
ebd881fc,27.31,-16.803,2017-05-01,2,1,NA
ecec693f,27.112,-16.782,2017-05-01,2,0,NA
ee2f89cf,27.09,-16.971,2017-05-01,2,1,NA
eeb933eb,26.954,-14.507,2017-05-01,2,1,NA
f08180bf,27.237,-16.733,2017-05-01,2,1,NA
f0bcb418,27.107,-16.772,2017-05-01,2,1,NA
f172d121,27.271,-16.784,2017-05-01,2,1,NA
f3af4eba,28.444,-13.387,2017-05-01,2,0,NA
f4798847,26.977,-16.819,2017-05-01,2,1,NA
f58e95e7,26.934,-16.51,2017-05-01,2,1,NA
f60e51e5,26.959,-16.547,2017-05-01,2,1,NA
f6685654,33.327,-12.419,2017-05-01,2,0,NA
f7cad22a,26.952,-16.722,2017-05-01,2,1,NA
f892223e,26.974,-17.047,2017-05-01,2,1,NA
f8ea87a1,31.311,-14.474,2017-05-01,2,0,NA
f9e85779,31.216,-14.386,2017-05-01,2,1,NA
fa4c6e6e,26.771,-16.393,2017-05-01,2,1,NA
fae53879,26.93,-17.045,2017-05-01,2,1,NA
fbef7ba1,27.227,-16.738,2017-05-01,2,0,NA
fc263f78,27.232,-16.72,2017-05-01,2,1,NA
fce31f54,26.826,-16.595,2017-05-01,2,0,NA
fcfcc16c,31.196,-9.562,2017-05-01,2,1,NA
fd33886d,26.803,-16.857,2017-05-01,2,1,NA
fe096545,27.26,-16.922,2017-05-01,2,1,NA
fe7bd547,27.132,-16.913,2017-05-01,2,1,NA
ff09d005,28.438,-13.374,2017-05-01,2,1,NA
00df166f,26.942,-16.504,2017-05-08,2,0,NA
02671a00,27.254,-16.914,2017-05-08,2,1,NA
02be9843,27.085,-15.407,2017-05-08,2,0,NA
0360d642,26.825,-16.604,2017-05-08,2,1,NA
04702070,26.892,-16.275,2017-05-08,2,0,NA
05618404,26.875,-16.611,2017-05-08,2,0,NA
0610312c,26.936,-16.744,2017-05-08,2,0,NA
0649944b,27.336,-16.784,2017-05-08,2,0,NA
064beba0,26.752,-16.862,2017-05-08,2,0,NA
065cf44d,26.974,-16.766,2017-05-08,2,0,NA
06c32bd5,27.18,-16.913,2017-05-08,2,0,NA
06feb6e8,32.266,-10.309,2017-05-08,2,0,NA
083a46a2,26.977,-16.765,2017-05-08,2,0,NA
08683ecf,27.284,-16.749,2017-05-08,2,0,NA
0bd19b6a,26.772,-16.86,2017-05-08,2,0,NA
0c0c6ed8,26.794,-16.843,2017-05-08,2,1,NA
0cbc4225,26.859,-16.176,2017-05-08,2,1,NA
0d10b051,26.939,-16.51,2017-05-08,2,0,NA
0daa4c9b,27.27,-16.876,2017-05-08,2,0,NA
0eb65faa,27.056,-16.935,2017-05-08,2,0,NA
0ed18f13,26.959,-16.548,2017-05-08,2,0,NA
0ed7bf8d,27.294,-16.746,2017-05-08,2,1,NA
0f095777,26.815,-16.599,2017-05-08,2,0,NA
0fae9736,26.776,-16.413,2017-05-08,2,0,NA
116e1bcc,26.859,-16.595,2017-05-08,2,0,NA
119ff66f,27.222,-16.929,2017-05-08,2,0,NA
11ca3539,31.236,-9.36,2017-05-08,2,0,NA
123d71cb,27.283,-16.872,2017-05-08,2,0,NA
1252a40e,26.893,-16.271,2017-05-08,2,1,NA
130455fd,26.885,-16.589,2017-05-08,2,0,NA
140e3941,25,-13.466,2017-05-08,2,0,NA
14e7cec2,26.81,-16.601,2017-05-08,2,0,NA
14eb1bc1,26.913,-16.251,2017-05-08,2,0,NA
150ec977,24.781,-13.2,2017-05-08,2,0,NA
15f36ed3,27.336,-15.193,2017-05-08,2,1,NA
18a7611d,27.291,-16.741,2017-05-08,2,0,NA
18e7b7a2,29.069,-13.736,2017-05-08,2,1,NA
1a3ed58f,27.276,-16.878,2017-05-08,2,0,NA
1a4008c2,26.859,-16.178,2017-05-08,2,0,NA
1ad34415,27.094,-16.976,2017-05-08,2,0,NA
1ad68009,27.2,-16.913,2017-05-08,2,0,NA
221d7cbe,26.808,-16.585,2017-05-08,2,0,NA
22bf98e8,29.585,-13.582,2017-05-08,2,0,NA
26195598,32.252,-10.319,2017-05-08,2,0,NA
261e38c9,26.974,-16.748,2017-05-08,2,0,NA
262271c1,26.828,-16.82,2017-05-08,2,0,NA
26ccd1ca,27.279,-16.926,2017-05-08,2,0,NA
26f5ab40,27.123,-16.769,2017-05-08,2,0,NA
28706e65,26.969,-16.723,2017-05-08,2,0,NA
28c79d87,26.857,-16.191,2017-05-08,2,0,NA
2a4ff8f7,32.252,-10.322,2017-05-08,2,0,NA
2abd46c3,27.294,-16.744,2017-05-08,2,0,NA
2b5e2dd8,26.975,-16.826,2017-05-08,2,1,NA
2c6fc2b9,26.161,-12.539,2017-05-08,2,0,NA
2cad566c,26.877,-16.567,2017-05-08,2,0,NA
2cf13d38,27.05,-17.003,2017-05-08,2,1,NA
2cfdc618,27.125,-16.787,2017-05-08,2,0,NA
2d931107,27.041,-17.004,2017-05-08,2,0,NA
